,id_x,text,label_x,tsne_x,tsne_y
130,131,"The sounds of a revolution You can strap it around your arms or wind it around your neck while on your morning jog. And while you jog, you can listen to songs, download and store your personal CD albums directly, listen to FM radio ",3,2.407876,-10.172556
131,132,Profile: Reaction Of Israelis To The Death Of Yasser Arafat And &lt;b&gt;...&lt;/b&gt; Leaders and dignitaries from around the world are headed to Cairo for the funeral of Yasser Arafat. The Palestinian leader #39;s casket arrived there today on board a plane from Paris.,0,-11.066624,16.69108
132,133,"Sun pull into first place in East The Connecticut Sun spoiled Sue Bird #39;s return Sunday and pulled into first place in the process. Bird had nine points, seven assists and five rebounds in front of her former hometown ",1,-34.340378,-15.683103
133,134,"Israeli tank fires shells at group in northern Gaza An Israeli tank fired two shells Thursday morning at a group of Palestinians in the town of Beit Lahiya in northern Gaza, killing two people, hospital officials said.",0,-15.761591,27.365252
134,135,"Ex-Computer Associates CEO Kumar Indicted (AP) AP - Former Computer Associates International Inc. chairman and chief executive Sanjay Kumar has been charged with securities fraud, conspiracy and obstruction of justice in connection with a multibillion dollar accounting scandal at the software company.",3,14.251727,-7.307004
135,136,"Government Spending Up Sharply Locally  Federal procurement spending in the Washington area rose last year at its highest rate since the 1980s, according to a study to be released today, creating tens of thousands of jobs and increasing economic growth disproportionately in Northern Virginia.",2,23.761047,20.898718
136,137,"Solberg wins first WRC event in Sardinia. Subaru team leader Petter Solberg has won the Rally Italia Sardinia today Sunday, dominating the event from the outset, and eventually taking the honours by 2 minutes 7.9 seconds.",1,-30.222046,-1.6681353
137,138,"China Bans Video Game for Breach of Sovereignty  BEIJING (Reuters) - China, sensitive about issues of  national sovereignty, has banned a computer sports game that  classifies Taiwan, Hong Kong, Macau and Tibet as countries and  has threatened to fine Web sites that supply the game and net  cafes that let patrons download it.",3,16.523226,-13.651766
138,139,Stymiest quits TSX for Royal Barbara Stymiest has resigned as chief executive of TSX Group Inc. to assume the newly created role of chief operating officer at Royal Bank of Canada.,2,10.185667,-12.927522
139,140,"Africa and its children ALERE, Uganda -- Kasmiro Bongonyinge remembers sitting up suddenly in his bed. It was just after sunrise on a summer morning two years ago, and the old man, 87 years old and blind, knew something was wrong.",0,-7.479976,-8.967827
140,141,"Brown to press for  #39;Marshall Plan for Africa #39; Gordon Brown has declared that the creation of a  quot;Marshall Plan for Africa quot; is at the heart of the government #39;s agenda for its presidency of the Group of Eight in 2005, seeking ",0,2.8400156,16.799566
141,142,"Starbucks launches first of  quot;music bars quot; for CD burning SEATTLE, United States : Coffee shop giant Starbucks said it was launching the first of its  quot;music bars quot; where customers can listen to digital recordings and burn their own CDs.",3,31.057858,-7.896791
142,143,"Bush Agrees to Consider Textile Limits On Friday, just days before the presidential election, the Bush administration agreed to consider a petition from a coalition of embattled textile manufacturers that would limit some imports from China.",2,1.9240952,11.358651
143,144,Polls point to Howard victory Australians vote in less than 24 hours to choose a new government with most key pointers suggesting the incumbent conservative coalition of Prime Minister John Howard will be returned.,0,-4.5323505,11.612229
144,145,"Swiss Army Medicine (Forbes.com) Forbes.com - Early last year 61-year-old Judy Norris was ready to stop all treatment and let her cancer run its course. Her kidney tumor, diagnosed in 1997, had spread to her abdomen, pancreas and both lungs. Six months of treatment with toxic interleukin-2, one of the only treatments for advanced kidney cancer, had eroded nerves in her hands and feet, caused frequent vomiting and made her skin peel all over--but did nothing to slow the tumors' relentless growth. In June, in a last-ditch effort to save her life, her oncologist recommended an experimental pill from Pfizer called SU11248. ...",2,6.601421,1.1138121
145,146,"Red Sox Induct Alumni Into Team Shrine (AP) AP - Pedro Martinez, Jason Varitek and more than a dozen other Red Sox free agents might want to take advice from some people who know: Stay in Boston, or you'll regret it.",1,-18.674263,-24.307295
146,147,"Federer beats Roddick again For the third time this year, Roger Federer defeated Andy Roddick to win a tournament - the top seed easily winning 6-4, 6-0 to pick up the \$550,000 Thailand Open.",1,-39.612247,-4.0825043
147,148,"How To Make Phone Calls Online E-mailing your best pal in Thailand or family in Toledo is cheaper than running up a long-distance phone bill. But even brimming with smiley emoticons, text messages lack a certain personal touch.",3,1.0990514,-7.887372
148,149,"Chelsea overpower champions Porto LONDON, England -- Jose Mourinho #39;s new club Chelsea defeated his old side Porto 3-1 to leave the European champions with an uphill battle to qualify from Group H of the Champions League.",1,-35.17945,6.634033
149,150,"Iran Will Likely Freeze Nuke Enrichment-Official A senior Iranian official said on Thursday he was optimistic Iran would halt its uranium enrichment program as Europe demands, in a move aimed ",0,-2.260028,21.335117
150,151,Airbus Hopes for 50 Jet Orders by June  PARIS (Reuters) - The president of European planemaker  Airbus said on Saturday he hoped to win around 50 orders for  the new wide-body jet A350 by next June.,2,14.9585285,7.2367496
151,152,"Treasuries Yields Near Recent Lows (Reuters) Reuters - Yields on U.S. Treasuries held near\recent lows on Friday as oil topped  #36;49 a barrel, threatening\the outlook for both the economy and stocks.",2,22.678257,12.783765
152,153,"BSNL, MTNL to launch high-speed Internet (Reuters) Reuters - India's two state-run telephone companies will start high-speed Internet services from Jan. 15 at about a sixth of the prevailing prices, a government statement said on Friday.",0,31.447012,5.736488
153,154,"Cheney:  #39;We #39;re going to get it done #39; in Iraq With a low-profile, tightly secured arrival at Bagram Air Base, Vice President Dick Cheney became the highest-ranking United States official to visit Kabul since the Taliban #39;s overthrow.",0,-6.1158776,16.886486
154,155,"IBM Stops Offering Cash-Balance Pension International Business Machines Corp., taken to court by workers over changes it made to its traditional pension plan, has decided to stop offering any such plan to new employees.",3,15.122152,-1.6316099
155,156,HP  #39;jilts Intel Itanium #39; Intel #39;s biggest customer for its Itanium processor is to stop building workstations built around the chip according to the online edition of the Wall Street Journal.,3,38.68866,-9.342522
156,157,"Spreading Spam LOS ANGELES - This June a barrage of spam popped up in 152,000 in-boxes. They pitched the standard stuff: One was an advertisement for the  quot;Top Drug Store Online, quot; another offered mortgage refinancing, another ",3,15.736192,-16.310719
157,158,"At Least 25 Dead in Indian Train Collision -- TV (Reuters) Reuters - At least 25 people were feared killed\Tuesday in a collision between two passenger trains in northern\India, television stations reported.",0,-6.2252107,28.966408
158,159,"Summary: Student Finds New Amphibian (AP) AP - THE DISCOVERY: A University of Pittsburgh geology student on a field trip stumbles across the fossil of an oversized, salamander-like creature that lived about 300 million years ago.",3,-5.3964567,-8.562392
159,160,"Markets surge on oil drop, election Wall Street bounded higher for the second straight day yesterday as investors reveled in sharply falling oil prices and the probusiness agenda of the second Bush administration. The Dow Jones industrials gained more than 177 points for its best day of 2004, while the Standard  amp; Poor's 500 closed at its highest level since early 2002.",2,22.772135,17.523985
160,161,Use script to block Windows XP SP2 updates: Microsoft Microsoft has offered yet another way for businesses to block the Automatic Update of Windows XP to the big-deal SP2 upgrade. The developer posted a copy-and-paste script to ,3,34.503548,-11.787649
161,162,Tri-Nations expansion RUGBY in the Pacific Islands has been dealt a huge blow after they were left out of a major shake-up in the southern hemispheres premier tournaments yesterday.,1,-31.88377,3.597358
162,163,Back to School as Wie Plays a Waiting Game  EDINBURGH (Reuters) - Amateur prodigy Michelle Wie will  spend an uninterrupted few weeks studying at Punahou High  School in Honolulu before the 15-year-old returns to learning  her trade as a would-be professional golfer.,1,-20.101665,-9.513577
163,164,"EverQuest II Hunts Newbies The latest massively multiplayer game is aiming to provide a softer, gentler experience for those intimidated by the original EverQuest. For the most part, it succeeds. Review by Daniel Terdiman.",3,37.651745,-20.807035
164,165,"Court Doctors Examine Pinochet for Trial  SANTIAGO, Chile (Reuters) - Three court-appointed doctors  examined Chile's former military dictator Augusto Pinochet on  Thursday, a key step that will decide whether the 88-year-old  general will stand trial for human rights abuses.",0,-15.800155,14.432499
165,166,"Downloader.GK 'Worst Trojan of 2004' (NewsFactor) NewsFactor - The Downloader.GK Trojan was named as the worst piece of malicious code of 2004, according to Spanish anti-virus firm Panda Software.",3,21.155207,-17.367046
166,167,Dollar Treads Water as U.S. Data Awaited  TOKYO (Reuters) - The dollar shuffled in narrow ranges on  Tuesday as the market looked to U.S. economic indicators due  later in the day for clues about the pace of monetary  tightening.,2,25.199783,18.78636
167,168,Stocks Are Set to Open Slightly Higher NEW YORK - U.S. stocks are seen slightly higher at the open but a swathe of economic data is likely to influence overall sentiment and direction...,0,21.557167,19.508686
168,169,"UK wants partial smoking ban, limit on junk food ads LONDON: Britain will announce plans today for a ban on smoking in many public places and a crackdown on television advertising of  quot;junk food quot; aimed at children.",0,6.8566246,8.213468
